465276,4,74,23.64864864864865
465276,5,74,27.7027027027027
465276,6,74,17.43243243243243
465276,7,74,19.864864864864863
465276,8,74,20.81081081081081
465276,9,74,24.054054054054053
465276,10,74,23.10810810810811
465276,11,74,23.783783783783782
782229,1,18,22.77777777777778
782229,2,18,25.555555555555557
782229,3,18,20.0
782229,4,18,26.666666666666668
782229,5,18,23.333333333333332
782229,6,18,21.11111111111111
782229,7,18,22.22222222222222
782229,8,17,18.235294117647058
782229,9,18,24.444444444444443
782229,10,18,25.555555555555557
782229,11,18,23.88888888888889
